date,description,amount,category,source_dataset,description_clean,date_month,date_day_of_week
2019-04-11,Grocery Store,2.25,Shopping,aug_personal_transactions_with_UserId.csv,grocery store,4,Thursday
2019-04-11,Grocery Store,136.79,Restaurants,aug_personal_transactions_with_UserId.csv,grocery store,4,Thursday
2019-04-11,Grocery Store,48.36,Internet,aug_personal_transactions_with_UserId.csv,grocery store,4,Thursday
2019-04-11,Grocery Store,142.59,Restaurants,aug_personal_transactions_with_UserId.csv,grocery store,4,Thursday
2019-04-11,Grocery Store,125.96,Shopping,aug_personal_transactions_with_UserId.csv,grocery store,4,Thursday
2019-04-11,Netflix,175.96,Movies & Dvds,aug_personal_transactions_with_UserId.csv,netflix,4,Thursday
2019-04-11,Shell,161.08,Restaurants,aug_personal_transactions_with_UserId.csv,shell,4,Thursday
2019-04-11,Spotify,163.69,Internet,aug_personal_transactions_with_UserId.csv,spotify,4,Thursday
2019-04-11,Spotify,75.43,Shopping,aug_personal_transactions_with_UserId.csv,spotify,4,Thursday
2019-04-11,Starbucks,123.19,Gas & Fuel,aug_personal_transactions_with_UserId.csv,starbucks,4,Thursday
2019-04-11,Starbucks,82.63,Paycheck,aug_personal_transactions_with_UserId.csv,starbucks,4,Thursday
2019-04-12,Amazon,132.68,Coffee Shops,aug_personal_transactions_with_UserId.csv,amazon,4,Friday
2019-04-12,Best Buy,44.93,Electronics & Software,aug_personal_transactions_with_UserId.csv,best buy,4,Friday
2019-04-12,Biweekly Paycheck,2000.0,Paycheck,aug_personal_transactions_with_UserId.csv,biweekly paycheck,4,Friday
2019-04-12,Blue Sky Market,147.0,Gas & Fuel,aug_personal_transactions_with_UserId.csv,blue sky market,4,Friday
2019-04-12,BP,69.1,Restaurants,aug_personal_transactions_with_UserId.csv,bp,4,Friday
2019-04-12,Credit Card Payment,89.18,Shopping,aug_personal_transactions_with_UserId.csv,credit card payment,4,Friday
2019-04-12,Credit Card Payment,168.26,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,4,Friday
2019-04-12,Grocery Store,41.34,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,4,Friday
2019-04-12,Grocery Store,147.47,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,4,Friday
2019-04-12,Netflix,46.0,Restaurants,aug_personal_transactions_with_UserId.csv,netflix,4,Friday
2019-04-12,QuikTrip,106.81,Movies & DVDs,aug_personal_transactions_with_UserId.csv,quiktrip,4,Friday
2019-04-12,State Farm,111.26,Auto Insurance,aug_personal_transactions_with_UserId.csv,state farm,4,Friday
2019-04-13,Barbershop,69.96,Fast Food,aug_personal_transactions_with_UserId.csv,barbershop,4,Saturday
2019-04-13,Biweekly Paycheck,78.49,Restaurants,aug_personal_transactions_with_UserId.csv,biweekly paycheck,4,Saturday
2019-04-13,Credit Card Payment,76.21,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,4,Saturday
2019-04-13,Credit Card Payment,72.77,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,4,Saturday
2019-04-13,Credit Card Payment,90.43,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,4,Saturday
2019-04-13,Credit Card Payment,76.66,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,4,Saturday
2019-04-13,Fancy Restaurant,67.11,Groceries,aug_personal_transactions_with_UserId.csv,fancy restaurant,4,Saturday
2019-04-13,Gas Company,31.47,Auto Insurance,aug_personal_transactions_with_UserId.csv,gas company,4,Saturday
2019-04-13,German Restaurant,26.2,Shopping,aug_personal_transactions_with_UserId.csv,german restaurant,4,Saturday
2019-04-13,Grocery Store,16.87,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,4,Saturday
2019-04-13,Grocery Store,114.78,Restaurants,aug_personal_transactions_with_UserId.csv,grocery store,4,Saturday
2019-04-13,Grocery Store,96.84,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,4,Saturday
2019-04-13,Hardware Store,120.51,Bills & Utilities,aug_personal_transactions_with_UserId.csv,hardware store,4,Saturday
2019-04-13,Internet Service Provider,199.95,Restaurants,aug_personal_transactions_with_UserId.csv,internet service provider,4,Saturday
2019-04-13,Internet Service Provider,134.74,Bills & Utilities,aug_personal_transactions_with_UserId.csv,internet service provider,4,Saturday
2019-04-13,Latin Restaurant,189.24,Home Improvement,aug_personal_transactions_with_UserId.csv,latin restaurant,4,Saturday
2019-04-13,Pizza Place,8.47,Auto Insurance,aug_personal_transactions_with_UserId.csv,pizza place,4,Saturday
2019-04-13,Power Company,112.1,Gas & Fuel,aug_personal_transactions_with_UserId.csv,power company,4,Saturday
2019-04-13,QuikTrip,38.94,Gas & Fuel,aug_personal_transactions_with_UserId.csv,quiktrip,4,Saturday
2019-04-13,Vietnamese Restaurant,20.64,Restaurants,aug_personal_transactions_with_UserId.csv,vietnamese restaurant,4,Saturday
2019-04-14,American Tavern,126.6,Internet,aug_personal_transactions_with_UserId.csv,american tavern,4,Sunday
2019-04-14,Barbershop,127.59,Credit Card Payment,aug_personal_transactions_with_UserId.csv,barbershop,4,Sunday
2019-04-14,Brewing Company,57.53,Restaurants,aug_personal_transactions_with_UserId.csv,brewing company,4,Sunday
2019-04-14,City Water Charges,20.02,Bills & Utilities,aug_personal_transactions_with_UserId.csv,city water charges,4,Sunday
2019-04-14,Credit Card Payment,195.14,Restaurants,aug_personal_transactions_with_UserId.csv,credit card payment,4,Sunday
2019-04-14,Credit Card Payment,17.23,Coffee Shops,aug_personal_transactions_with_UserId.csv,credit card payment,4,Sunday
2019-04-14,Credit Card Payment,113.73,Paycheck,aug_personal_transactions_with_UserId.csv,credit card payment,4,Sunday
2019-04-14,Grocery Store,166.44,Credit Card Payment,aug_personal_transactions_with_UserId.csv,grocery store,4,Sunday
2019-04-14,Grocery Store,67.64,Shopping,aug_personal_transactions_with_UserId.csv,grocery store,4,Sunday
2019-04-14,Power Company,75.12,Credit Card Payment,aug_personal_transactions_with_UserId.csv,power company,4,Sunday
2019-04-14,Roadside Diner,182.69,Credit Card Payment,aug_personal_transactions_with_UserId.csv,roadside diner,4,Sunday
2019-04-15,Amazon,49.21,Restaurants,aug_personal_transactions_with_UserId.csv,amazon,4,Monday
2019-04-15,Amazon,17.84,Mobile Phone,aug_personal_transactions_with_UserId.csv,amazon,4,Monday
2019-04-15,Biweekly Paycheck,181.86,Credit Card Payment,aug_personal_transactions_with_UserId.csv,biweekly paycheck,4,Monday
2019-04-15,Biweekly Paycheck,188.84,Mortgage & Rent,aug_personal_transactions_with_UserId.csv,biweekly paycheck,4,Monday
2019-04-15,Gas Company,92.01,Electronics & Software,aug_personal_transactions_with_UserId.csv,gas company,4,Monday
2019-04-15,Grocery Store,16.76,Credit Card Payment,aug_personal_transactions_with_UserId.csv,grocery store,4,Monday
2019-04-15,Grocery Store,131.04,Paycheck,aug_personal_transactions_with_UserId.csv,grocery store,4,Monday
2019-04-15,Hardware Store,26.9,Restaurants,aug_personal_transactions_with_UserId.csv,hardware store,4,Monday
2019-04-15,Internet Service Provider,187.45,Coffee Shops,aug_personal_transactions_with_UserId.csv,internet service provider,4,Monday
2019-04-15,Power Company,60.0,Bills & Utilities,aug_personal_transactions_with_UserId.csv,power company,4,Monday
2019-04-15,Shell,179.66,Restaurants,aug_personal_transactions_with_UserId.csv,shell,4,Monday
2019-04-16,Amazon,133.43,Gas & Fuel,aug_personal_transactions_with_UserId.csv,amazon,4,Tuesday
2019-04-16,Amazon,76.69,Credit Card Payment,aug_personal_transactions_with_UserId.csv,amazon,4,Tuesday
2019-04-16,Amazon Video,162.74,Groceries,aug_personal_transactions_with_UserId.csv,amazon video,4,Tuesday
2019-04-16,Brunch Restaurant,54.91,Gas & Fuel,aug_personal_transactions_with_UserId.csv,brunch restaurant,4,Tuesday
2019-04-16,City Water Charges,35.0,Bills & Utilities,aug_personal_transactions_with_UserId.csv,city water charges,4,Tuesday
2019-04-16,Credit Card Payment,181.52,Restaurants,aug_personal_transactions_with_UserId.csv,credit card payment,4,Tuesday
2019-04-16,Credit Card Payment,126.71,Paycheck,aug_personal_transactions_with_UserId.csv,credit card payment,4,Tuesday
2019-04-16,Gas Company,3.44,Restaurants,aug_personal_transactions_with_UserId.csv,gas company,4,Tuesday
2019-04-16,Gas Company,132.66,Groceries,aug_personal_transactions_with_UserId.csv,gas company,4,Tuesday
2019-04-16,Gas Company,73.23,Credit Card Payment,aug_personal_transactions_with_UserId.csv,gas company,4,Tuesday
2019-04-16,Grocery Store,102.38,Internet,aug_personal_transactions_with_UserId.csv,grocery store,4,Tuesday
2019-04-16,Seafood Restaurant,36.72,Internet,aug_personal_transactions_with_UserId.csv,seafood restaurant,4,Tuesday
2019-04-16,Starbucks,33.85,Auto Insurance,aug_personal_transactions_with_UserId.csv,starbucks,4,Tuesday
2019-04-17,Biweekly Paycheck,139.52,Credit Card Payment,aug_personal_transactions_with_UserId.csv,biweekly paycheck,4,Wednesday
2019-04-17,Credit Card Payment,87.64,Bills & Utilities,aug_personal_transactions_with_UserId.csv,credit card payment,4,Wednesday
2019-04-17,Credit Card Payment,168.72,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,4,Wednesday
2019-04-17,Credit Card Payment,146.89,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,4,Wednesday
2019-04-17,Credit Card Payment,40.57,Groceries,aug_personal_transactions_with_UserId.csv,credit card payment,4,Wednesday
2019-04-17,Credit Card Payment,58.83,Bills & Utilities,aug_personal_transactions_with_UserId.csv,credit card payment,4,Wednesday
2019-04-17,Fancy Restaurant,146.7,Credit Card Payment,aug_personal_transactions_with_UserId.csv,fancy restaurant,4,Wednesday
2019-04-17,Gas Company,114.99,Bills & Utilities,aug_personal_transactions_with_UserId.csv,gas company,4,Wednesday
2019-04-17,Greek Restaurant,1.44,Mobile Phone,aug_personal_transactions_with_UserId.csv,greek restaurant,4,Wednesday
2019-04-17,Grocery Store,48.96,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,4,Wednesday
2019-04-17,Grocery Store,97.09,Credit Card Payment,aug_personal_transactions_with_UserId.csv,grocery store,4,Wednesday
2019-04-17,Grocery Store,199.33,Gas & Fuel,aug_personal_transactions_with_UserId.csv,grocery store,4,Wednesday
2019-04-17,Grocery Store,101.06,Paycheck,aug_personal_transactions_with_UserId.csv,grocery store,4,Wednesday
2019-04-17,Phone Company,171.15,Internet,aug_personal_transactions_with_UserId.csv,phone company,4,Wednesday
2019-04-17,Seafood Restaurant,97.46,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,seafood restaurant,4,Wednesday
2019-04-17,Starbucks,101.27,Bills & Utilities,aug_personal_transactions_with_UserId.csv,starbucks,4,Wednesday
2019-04-17,Steakhouse,111.25,Credit Card Payment,aug_personal_transactions_with_UserId.csv,steakhouse,4,Wednesday
2019-04-18,Amazon,188.6,Credit Card Payment,aug_personal_transactions_with_UserId.csv,amazon,4,Thursday
2019-04-18,Amazon,192.67,Groceries,aug_personal_transactions_with_UserId.csv,amazon,4,Thursday
2019-04-18,City Water Charges,101.8,Restaurants,aug_personal_transactions_with_UserId.csv,city water charges,4,Thursday
2019-04-18,Credit Card Payment,604.32,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,4,Thursday
2019-04-18,Credit Card Payment,458.1,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,4,Thursday
2019-04-18,Credit Card Payment,57.29,Shopping,aug_personal_transactions_with_UserId.csv,credit card payment,4,Thursday
2019-04-18,Credit Card Payment,19.63,Restaurants,aug_personal_transactions_with_UserId.csv,credit card payment,4,Thursday
2019-04-18,Credit Card Payment,28.31,Gas & Fuel,aug_personal_transactions_with_UserId.csv,credit card payment,4,Thursday
2019-04-18,Credit Card Payment,7.52,Mobile Phone,aug_personal_transactions_with_UserId.csv,credit card payment,4,Thursday
2019-04-18,Credit Card Payment,67.55,Auto Insurance,aug_personal_transactions_with_UserId.csv,credit card payment,4,Thursday
2019-04-18,Credit Card Payment,191.96,Restaurants,aug_personal_transactions_with_UserId.csv,credit card payment,4,Thursday
2019-04-18,Gas Company,132.04,Shopping,aug_personal_transactions_with_UserId.csv,gas company,4,Thursday
2019-04-18,Gas Company,176.16,Credit Card Payment,aug_personal_transactions_with_UserId.csv,gas company,4,Thursday
2019-04-18,Greek Restaurant,31.96,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,greek restaurant,4,Thursday
2019-04-18,Grocery Store,84.93,Credit Card Payment,aug_personal_transactions_with_UserId.csv,grocery store,4,Thursday
2019-04-18,Grocery Store,105.58,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,4,Thursday
2019-04-18,Grocery Store,57.38,Shopping,aug_personal_transactions_with_UserId.csv,grocery store,4,Thursday
2019-04-18,Grocery Store,166.37,Credit Card Payment,aug_personal_transactions_with_UserId.csv,grocery store,4,Thursday
2019-04-18,Grocery Store,91.36,Credit Card Payment,aug_personal_transactions_with_UserId.csv,grocery store,4,Thursday
2019-04-18,Hardware Store,90.89,Credit Card Payment,aug_personal_transactions_with_UserId.csv,hardware store,4,Thursday
2019-04-18,Mortgage Payment,177.25,Restaurants,aug_personal_transactions_with_UserId.csv,mortgage payment,4,Thursday
2019-04-18,Pizza Place,37.32,Restaurants,aug_personal_transactions_with_UserId.csv,pizza place,4,Thursday
2019-04-18,Spotify,29.74,Music,aug_personal_transactions_with_UserId.csv,spotify,4,Thursday
2019-04-18,Spotify,75.2,Electronics & Software,aug_personal_transactions_with_UserId.csv,spotify,4,Thursday
2019-04-18,State Farm,75.0,Auto Insurance,aug_personal_transactions_with_UserId.csv,state farm,4,Thursday
2019-04-19,Amazon,153.35,Credit Card Payment,aug_personal_transactions_with_UserId.csv,amazon,4,Friday
2019-04-19,Amazon,102.48,Haircut,aug_personal_transactions_with_UserId.csv,amazon,4,Friday
2019-04-19,Amazon,117.01,Movies & Dvds,aug_personal_transactions_with_UserId.csv,amazon,4,Friday
2019-04-19,Amazon,48.95,Gas & Fuel,aug_personal_transactions_with_UserId.csv,amazon,4,Friday
2019-04-19,Barbershop,31.11,Restaurants,aug_personal_transactions_with_UserId.csv,barbershop,4,Friday
2019-04-19,BP,7.49,Groceries,aug_personal_transactions_with_UserId.csv,bp,4,Friday
2019-04-19,Credit Card Payment,604.32,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,4,Friday
2019-04-19,Credit Card Payment,123.49,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,4,Friday
2019-04-19,Credit Card Payment,88.37,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,4,Friday
2019-04-19,Credit Card Payment,109.9,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,4,Friday
2019-04-19,Credit Card Payment,55.01,Music,aug_personal_transactions_with_UserId.csv,credit card payment,4,Friday
2019-04-19,Credit Card Payment,3.1,Shopping,aug_personal_transactions_with_UserId.csv,credit card payment,4,Friday
2019-04-19,Grocery Store,10.89,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,4,Friday
2019-04-19,Internet Service Provider,143.33,Home Improvement,aug_personal_transactions_with_UserId.csv,internet service provider,4,Friday
2019-04-19,Netflix,18.97,Restaurants,aug_personal_transactions_with_UserId.csv,netflix,4,Friday
2019-04-19,Phone Company,76.83,Bills & Utilities,aug_personal_transactions_with_UserId.csv,phone company,4,Friday
2019-04-19,QuikTrip,15.34,Internet,aug_personal_transactions_with_UserId.csv,quiktrip,4,Friday
2019-04-19,Roadside Diner,40.87,Credit Card Payment,aug_personal_transactions_with_UserId.csv,roadside diner,4,Friday
2019-04-19,Spotify,190.69,Paycheck,aug_personal_transactions_with_UserId.csv,spotify,4,Friday
2019-04-19,State Farm,2.48,Restaurants,aug_personal_transactions_with_UserId.csv,state farm,4,Friday
2019-04-20,Barbershop,150.92,Home Improvement,aug_personal_transactions_with_UserId.csv,barbershop,4,Saturday
2019-04-20,City Water Charges,15.78,Groceries,aug_personal_transactions_with_UserId.csv,city water charges,4,Saturday
2019-04-20,Credit Card Payment,147.08,Fast Food,aug_personal_transactions_with_UserId.csv,credit card payment,4,Saturday
2019-04-20,Credit Card Payment,197.96,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,credit card payment,4,Saturday
2019-04-20,Credit Card Payment,67.86,Bills & Utilities,aug_personal_transactions_with_UserId.csv,credit card payment,4,Saturday
2019-04-20,Credit Card Payment,36.86,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,4,Saturday
2019-04-20,Credit Card Payment,184.98,Bills & Utilities,aug_personal_transactions_with_UserId.csv,credit card payment,4,Saturday
2019-04-20,Credit Card Payment,3.93,Groceries,aug_personal_transactions_with_UserId.csv,credit card payment,4,Saturday
2019-04-20,Credit Card Payment,72.37,Restaurants,aug_personal_transactions_with_UserId.csv,credit card payment,4,Saturday
2019-04-20,Greek Restaurant,83.31,Restaurants,aug_personal_transactions_with_UserId.csv,greek restaurant,4,Saturday
2019-04-20,Grocery Store,76.25,Coffee Shops,aug_personal_transactions_with_UserId.csv,grocery store,4,Saturday
2019-04-20,Hardware Store,63.35,Music,aug_personal_transactions_with_UserId.csv,hardware store,4,Saturday
2019-04-21,American Tavern,186.58,Internet,aug_personal_transactions_with_UserId.csv,american tavern,4,Sunday
2019-04-21,Biweekly Paycheck,75.8,Coffee Shops,aug_personal_transactions_with_UserId.csv,biweekly paycheck,4,Sunday
